,text,target
2879,"i can not believe that i got home , to find out that my brother is in jail , & is getting sent to county tomorrow like wtf ! this is not fair :(",0
2880,me please i love she :(,0
2881,is this better or should i just change it back omg :(,0
2882,ahh why he no change it sounds cooler :(( lmao yes 2 minhyuks,0
2883,cause i want those nails :(,0
2884,man they told me to buy gold all the way down from 1900 .. and now they tell me to sell :( ?,0
2885,😪😪😪 so tired sis we wait yu nas hz :(,0
2886,lucky :(,0
2887,i only have 1 though !! :(,0
2888,is he crying or something ?? his nose is red ! :(,0
2889,what usually happens :(,0
2890,omg selena tweets while i was busy out :(,0
2891,saturday classes :( fuck,0
2892,i love you much more ♡♡♡ i swear emta hatigii b2aa :(((((,0
2893,i wanna go see paper towns :(,0
2894,enjoy these treats while young :(,0
2895,yayyyy !!! i hope it ' s not while i am knocked out by anesthesia . i will be so sad if i miss it :(,0
2896,if anybody around penrith / emu plains sees her ( she ' s giant and hard to miss ) please let me know very important :(,0
2897,like .... just put it at one side ... or tell the staff ... she still like slotted it in to make it look untouched :(,0
2898,i want apink to win :( # 더쇼 # 에이핑크,0
2899,brienne meeting lsh im so :(,0
2900,:-( i ' m up w no one to talk to . bye,0
2901,he ' s always gunna be a former leeds manager :(,0
2902,darn :(,0
2903,why didnt u :(,0
2904,that ' s what im thinking too tbh :((,0
2905,may allah save us from pakistan ` s juudiciary :(,0
2906,"so sad to be leaving , tim horton ' s is better than dunkin :(((",0
2907,vidcon :(((((((((,0
2908,:( well let me know on the day if after work you feel like socialising and i will make time for you !,0
2909,i wish i had cara delevingne ' s face :-(,0
2910,my biggest fear is getting some drugs laced with something and flipping the fuck out :(,0
2911,easier said than done :(,0
2912,yes so far . been nightmare to sort out . no will . :( but light @ end of tunnel now fank dog . xxx,0
2913,omg wtf people from apb got there schedule already ?? i wish they did that for us :(,0
2914,phone fell out of my hand and it woke me up :(,0
2915,i love u :-(,0
2916,takfaham . :(,0
2917,look nothing i ' m just bored :(,0
2918,this bird just had to shit on me :(,0
2919,:(( but i want to get at least a little bit older so i can do stuff xd,0
2920,ufffff sr dard :( — drinking green tea,0
2921,aw :( i wish you could get it back,0
2922,ehh ?? i dont think line supports that :((,0
2923,"yeahhh :( .. it means have "" hacharatt """,0
2924,niall niwll niall niall :((((((,0
2925,new kit is not looking good .... poor .:(,0
2926,not u i love u :(,0
2927,"aw :-( depends how you define success ! good music is success ( 2 me ), so i ' d say you ' re successful ! | how are you ?",0
2928,me too :(,0
2929,it ' s been a month tomorrow since luke followed me :(,0
2930,witnessed ! # family # trip to # goa :(,0
2931,they do not know how to make linis kasi :((( so sad . that ' s why im sweating kanina and it ' s so init pa huhu,0
2932,"my brothers do that , i gets pissed off :(",0
2933,a miss rhd celebration :(,0
2934,their 1st week digital point is decent . and so does their physical album point :((( wae,0
2935,gonna miss the subsidized lunches :(,0
2936,i would never be ! i understand though . just a bummer i still will not be able to meet you . :( :( :( :(,0
2937,gutted that the 20th anniversary shows next year clash with :(,0
2938,youngjae is getting more handsome im :(((,0
2939,"no specific dates , just whenever we catch each other :(",0
2940,dude :-( dm me it i swear i will not add her,0
2941,"tbh , bestfriend breakups are even worse than relationship breakups . :(",0
2942,harumph it ' s all soggy here :( was hoping to go do some more weeding,0
2943,and i ' m moving next week :(,0
2944,"it ' s raining her today , boo :(",0
2945,""" we ' re sorry , but google play music is currently experiencing errors . please try again in a few minutes ."" :(",0
2946,im so hurt selena was the best :(,0
2947,the only thing i miss about ireland is the cheese :(,0
2948,i forgot to bring some of my # kitkat green teas and sakura flavour chokkie :( 😩😭🍵🌸,0
2949,says it ' s unavailable . :-(,0
2950,sorry !!! :(,0
2951,i was going to pick you up earlier w / richard but i forget you went to a gay club :(,0
2952,i actually typed this at 11 : 11 then my laptop took forever to tweet :((,0
2953,why does it hurt so bad :((,0
2954,i miss them so much :(,0
2955,going to sleep alone :(,0
2956,huhu i know :-( thanks before satya ! xx,0
2957,"my aditya , mommy miss u sooo much :( .",0
2958,is this on ur computer ? mine did it too :(,0
2959,wanna go to singapore :(,0
2960,i want 🍜🍜🍜🍜🍜 :(((,0
2961,take me back pls :(,0
2962,theres this vibrating noise that woke me up ans i keep hearing it and its making me sad cus im so tired :((,0
2963,sorry :(,0
2964,so many people are dying while returning to dhaka after celebrating eid . :( guess traffic jam is in fact a ...,0
2965,"haha , aw :( sucks to be you ! i shall be there in spirit keeping you warm & cheering for you ?",0
2966,how do we get our free cornettos ? we can not figure it out :-( x,0
2967,nosebleed :(,0
2968,i had a scary dream & now i can not go back to sleep :-((((,0
2969,but t . ______ is mad of us . i think . :( :(,0
2970,i want his game !!! but the last nintendo i bought was a wii :(,0
2971,i think i should stop getting so angry over stupid shit :(,0
2972,wew ramos on the ground :(,0
2973,i love got7 ' s outfit for just right >:( its so fun,0
2974,i ' m a fan of hair since i do not have any :(,0
2975,i do not sleep enough :(,0
2976,"hi . sorry , i already have a shawn mendes sponsor :(",0
2977,"- cont - i have line : l same , i just online to reply mention and just watching tl x ) sorry for late reply :(",0
2978,today is a horrible day :( so dark and dinghy :'(,0
2979,hi skye ! i ' m sorry to hear this ! :( can you dm which store this is please and a name / description of the colleague please ? ( 1 ),0
2980,why cant i see ur album ? :(,0
2981,evening :(((,0
2982,gagal total :(( my # teenchoice for # choiceinternationalartist is # superjunior !,0
2983,i miss being a kid :-(,0
2984,someone txt me :(,0
2985,i want to play sims 4 :(,0
2986,noooot tired :(,0
2987,aww . :( i liked notch too .,0
2988,thts depressing :-(((,0
2989,sucks everyones knocked :(,0
2990,i ' m starving :(,0
2991,only a fuck day 󾆖 :(,0
2992,me too :(,0
2993,mum woke me up to help with shopping now i ' m awake and tired :(,0
2994,why are they all busy :(,0
2995,":-( "": madrid playing in pyjamas today """,0
2996,dat suks i want my old sleeping schedule back :(,0
2997,"ugh , i think i ' m getting sick . :(",0
2998,i can not able to view pics da .. :( wat pic is this ?,0
2999,how are swifties outside of u . s . supposed to vote ? :( really really really want to help you win !,0
3000,sorna :((((,0
3001,"just texted you , i am dying of lurgy , jim ! :(",0
3002,i love the grey kit but i can not afford 3 kits :(,0
3003,i went in to see them and apparently used about 6gb extra of data :(,0
3004,i ' ve always wanted to see two door cinema club live :(,0
3005,now you scaring me :( # fenestoscope,0
3006,did i not ? ah what a shame that is . why am i not a shuffle queen like you :(,0
3007,"followed me thanks , and please followed me too :(",0
3008,everything was so much easier back then :(,0
3009,i ' m not surprised ! :(((,0
3010,hope bb can get some proper rest soon :(((,0
3011,etienne is making me sad :(,0
3012,sometimes i wanted to be with myself .... :(,0
3013,can i cry for real coz the bandana s so cute to match for my dress .:((,0
3014,"followed me thanks , and please followed me too :(",0
3015,"look how many people still think the more a woman has sex , the bigger her vagina . sigh :(",0
3016,:( u didnt wish suriya anna ....,0
3017,follow me :(,0
3018,"you said i was a man , i do not have dangling bits :(",0
3019,i was just thinking mjhe aaj tak kisi ne dm ni kiya :(,0
3020,what ' s wrong ?? :(,0
3021,what happened to your eyesight ? :(,0
3022,i do not know how to start my requirements :(,0
3023,what about leeds ? i wanna see you live again :(,0
3024,"followed me thanks , and please followed me too :(",0
3025,i have 25 :( 25x30 ?,0
3026,hi everyone .. good aftenoon feeling booooore :( :(,0
3027,"i got sleep medicine , but imma be out till 7 pm tomorrow if i take it now :(((",0
3028,why is it that i always wake up around 3 and can not fall back asleep :(,0
3029,uuu you make me hungry :( haha enjoy your meal ~,0
3030,11 : 11 a boyfriend :(,0
3031,no ma you are ! :(,0
3032,i wish i had the money to fly and see your concerts ! :(,0
3033,# freebiefriday fingers crossed had to cut down food shop cos unexpected garage bill this week :(,0
3034,""" i know you said this is michael jackson , but this is obviously a little boy "" - my little brother while listening to a jackson 5 song :(",0
3035,"followed me thanks , and please followed me too :(",0
3036,nein . :(,0
3037,gyu looks really good in denim :(,0
3038,still on the outside looking in at all fun going on with ... somebody please code me up :(,0
3039,"followed me thanks , and please followed me too :(",0
3040,ce say gws for me pleaseee ??? :(,0
3041,good night :(,0
3042,nice whilst it lasted :( # aflblueshawks,0
3043,"hi , i could not find any other way to contact apple . shuffle does not work at all , it only plays one song . :(",0
3044,so wtf should i do today ?.....:((((,0
3045,welcome to my version of twitter hell :((,0
3046,i can not stop watching greys anatomy :(,0
3047,"sorry , not sorry :(",0
3048,no1 online :(,0
3049,why does she look so :(,0
3050,"followed me thanks , and please followed me too :(",0
3051,i love morisette ' s voice af :(,0
3052,how tf do i get photoshop and flash non - trial version :((((,0
3053,this is awful :( # sayhername # sandrabland,0
3054,hey i ' ve received my lootcrate today and the box was damaged and has damaged some of the items inside :( what can i do about it ?,0
3055,"so hard to pick just one . the inca trail was tough but fair , sandboarding was fun but lost my iphone :(",0
3056,"so , so , so much :( especially if a tv network cancels it before it ' s time :'(",0
3057,""" no ice cream available "" what a surprise .... # leeds :(",0
3058,all while you and i cried into our derby county and leeds united coffee mugs -- unable to share our hate of man u . :(,0
3059,"followed me thanks , and please followed me too :(",0
3060,yeah true but i fucked up one of my signature dishes last night ! unfamiliar kitchen :(,0
3061,"he hates me now , that ' s for sure . :(((",0
3062,bad news but nothing new wait for the coldest weekend and have load shedding :(,0
3063,it was the 10 year old ' s cat and his first loss of a pet too :(,0
3064,thanks - can someone maybe look at case 1451834461 fast - i totally fucked up and its mad expensive :(,0
3065,thirdwheeling these lovebirds :(,0
3066,crying again for the nth time today :( kinda tired tho hay what am i gonna do with my life,0
3067,:( dark horse is better imo sorry not sorry,0
3068,dont cry baby talk to me :(,0
3069,me too :(,0
3070,what do you mean :(,0
3071,still a lot of tweets to delete by hand ... :(,0
3072,"dude , i will not even go watch it :(",0
3073,i feel like that shirt is familiar ? :(,0
3074,"the truth is , if i could be with anyone , i would still choose you . >:(",0
3075,same :(,0
3076,ahhhhh last 2 stages to go :(((,0
