,text,target
1317,@practicallyhaz same :(. now it's a mixture of being so proud of them for how far they've come but also missing those days :(,0
1318,Ang inactive ko. Shems :((,0
1319,"@TheOGB @plasticniki @iggigg @J4PE5 dude, watch the language :(",0
1320,The state of my hair :( http://t.co/wnODE8EZzI,0
1321,i miss someone :(,0
1322,I wanna watch Paper Towns!! :((,0
1323,@glennlondey @CarltonFC looking that way :(,0
1324,Practice sad lage :(,0
1325,GUYS add my KIK - ramd #kik #kikme #talk #lesbian #oralsex #video #sexual :( http://t.co/Ty5Uar0Rmy,0
1326,@VMilas dont  really know sorry.:( try opening in paint and save as.,0
1327,@CatWormstein Youre getting famous :(,0
1328,It's my last day working with the munchkin today...:(...bought her a little parting gift...so far… https://t.co/0xSWksXs2t,0
1329,@Aimeemuthoni I miss you :( Still in Juja?,0
1330,Short Talk! Last Day Of Beach :(: http://t.co/sStJosDrNZ via @YouTube,0
1331,"@rinshilah i asked Mr Murugan, i hope he handles the trip this year. If dia reply i bgtau. Yeah i wanna go too :( i harap my mom bagi! Aminn",0
1332,I also wanna go to the beach with my best fraand :( I might need a new friend before December so we can go on holiday 😬,0
1333,i am crying here watching bigbang on my tl :((,0
1334,i had steak a lot when i was younger and the fat makes me g*g :(,0
1335,Sian ah where to go now anybody want to meet :-(,0
1336,@AndyFales @GustoPizzaDM I wish I could have pizza delivered to me at 5am... :(,0
1337,whats wrong with my nose :(,0
1338,Add me on Snapchat : NicoleaPage #snapchat #kiksex #kikmeboys #makeup #kikmeboys #free #camsex :( http://t.co/iVcyNmm8vP,0
1339,@NICKIMINAJ im trying not to fall asleep  :(,0
1340,"@scottybev I'm not surprised, that sounds hellish! Why would you do such a thing? :(",0
1341,I'm  thirstyyyy :(,0
1342,Bad dreams :(,0
1343,but it isnt today :(( http://t.co/D0W4ts9l2l,0
1344,@loststhewar its kinda true :(,0
1345,I get sad every time I think about it... Now I got chesties :( https://t.co/KcnI2lMB5J,0
1346,Dad says he wanna eat Nando's for dinner tmr :(,0
1347,@holyperrieeele i only gave you 22 because you have the rest???? :( i can give you a solo dm??,0
1348,@OhHeyItsAJ Bow down bitches to the queen of the world!!!! :(((,0
1349,No one is brave enough to watch all my snapchat story :(,0
1350,assignments :(,0
1351,@toriellis_xo hahah im not even joking :( you going MADE?xx,0
1352,"so upset hen is going to leeds and not reading, the RDD is dissipating :(",0
1353,@koolaidkiller18 no idea why :(,0
1354,"@BMACRM i don't know . . i'm sorry, let me make it up to you ? : (",0
1355,Getting pumped :(  https://t.co/hb7eR51JdX,0
1356,Capeee :(((,0
1357,@xjisoobelle no money :(,0
1358,@lyjenny_ haha its in Japan :( Sorry love!,0
1359,@GrudgeReinhold me too :(,0
1360,@Ohioleh noo. he's a random person in my class :(,0
1361,"@chenonceaus @YoMadridismo we are young, we will outlive him &gt;:(",0
1362,@katiemac49 Going for x-rays and a dental on Monday to check out her spine...nothing they can do about it though apart from pain relief :(,0
1363,Popol day too :(,0
1364,my stomach is killing me :(((,0
1365,@KOVENuk Aww. Poor frog :(,0
1366,these are three of my favourite pictures i took of brad :-( i miss tour so much http://t.co/vlB3nXEDk6,0
1367,"LOOKING FOR GEN.AD. BETTER IF THE PRICE CAN BE NEGOTIABLE :(((( CAN SOMEONE HELP ME :((((( , HUHUHUHUHU #BBMADEinManila  #FindaVIP",0
1368,Photo: boyirl: :( http://t.co/DphfgsuG1i,0
1369,Yasss. Still dont get paid til August 6th :( lol still got hella clothes though,0
1370,@HiddlesSupport So much :(,0
1371,"@Kellipage17 I've only been a fan of 5SOS since early June last year :( And I really hate that… I get so upset over it.
Not that my parents",0
1372,@leiwaleyn @sophiasam013 miss you too laine :(,0
1373,@ImJoanneT Ahh no what did you get done?? I hope you're okay :(,0
1374,i'm so tired :(,0
1375,I have a bad sleep difficiency :(,0
1376,@SkyHelpTeam I have been a customer for 20 years. My Internet is no why near the speed it should be. It's so so slow :(,0
1377,I want to ESCAPE please :(,0
1378,"Yeah guys, don't b mean to rapists!!! They have feelings too :( :( :( :( not like they committed a crime or anything https://t.co/Ifwuz7Wl5j",0
1379,Bachpan Ki Yaadein :- Missing Old Days :( http://t.co/g3ytUH4nU7,0
1380,@beckyeh sadly no :( i'm flying Finnair from Heathrow this time cos Norwegian was too expensive :\,0
1381,Car batteries are so expensive :(. I hope I get a new life with it,0
1382,@tyde_mobile @ProductHunt please don't ask for upvotes :( http://t.co/MT1tFymZGU,0
1383,@zaynsart lucky :(,0
1384,@llama_ajol eat and rest well :( you're too tired..,0
1385,@yashatenshi not a fan of dogs but KEENO :(,0
1386,@gracegnolo WHATTHEFUCK they r sick. YOU ARE NOT GROTTY OR AN ATTENTION SEEKER. they have no morality.. KEEP FERN AWAY FROM THEM :((,0
1387,Mimi is such a cute name but it feels weird when I use it as my name :((,0
1388,"mum left me and went bali for work :((((((
shes the only one who i talk to most",0
1389,@gunthercollier but i wanna go :(,0
1390,I can't ever listen to @PARTYOMO the same again :(,0
1391,be back in my life :(,0
1392,Loving someone way tooo much .. :( #whyyy,0
1393,I said i'd fall asleep early today...yesterday??? But now i'm just really hungry :(,0
1394,SO MUCH EDITING TO DO. SO LITTLE TIME. :-(,0
1395,pleaseeeee. :(,0
1396,"Brb 
lowbat :(
#OTWOLGrandTrailer",0
1397,"I'm getting back into a funk.
:( ugh this sucks.",0
1398,@Uber the app isn't working :( #wewanticecream,0
1399,Sweat look omg :((,0
1400,@sabfkhan @tyde_mobile @ProductHunt please don't ask for upvotes :( http://t.co/MT1tFymZGU,0
1401,Awww i thought it was today :( https://t.co/JK8xRlW6IF,0
1402,Eugh :( not good weather at all! https://t.co/3NaRSAzIL1,0
1403,"@feltonbiebs Sara is, i still speak to her occasionally but i think Izzy's left twitter now :(",0
1404,Bored sa Dorm :((,0
1405,@yashatenshi OMG NO :-((((((,0
1406,@messiluonel still have one more week ffs :(,0
1407,"streams are just awful for me lately.... choppy and terrible. there is no point in my staying up, i have to wait for the YT video anyway :(",0
1408,"@howarth_83 Hi Paul, that's not good to hear :( Can you DM some more information about what happened when you contacted us?",0
1409,@tv3midday Aw no.... was just about to switch over :-(,0
1410,i wanted to stay up till infinite's win but it's 5:30am already :(,0
1411,@MartinGarrix CAN YOU FOLLOW ME ALREADY :((,0
1412,And now I can't sleep and I have to be at work in 6 1/2 hours. :(,0
1413,"@HeartYorkshire Hi,on our way home from Cayton bay with the kids. Had a great time but home time now :( emma jen darcey connor and Olivia xx",0
1414,@VigourWhizzard we haven't spoke in ages :(,0
1415,Still can't believe I ripped off my nail :-(,0
1416,@sachapeebles_ sorry it was just closest to the door :(,0
1417,The biggest blue bottle ever has come into my room...it's his room now :( #roommateexperience,0
1418,he's so cute :(,0
1419,@OloapZurc yup. i think so too. gotta avoid BB and IC. I really hope they have a repack :(,0
1420,@5sos_solo PLEASE PICK ME IF U WANT MAKE ME HAPPY BC TODAY I'M SICK :(,0
1421,@motaspopsicle i don't know :(((((,0
1422,Could you please te the members to auto-followback me ? :( thanks @Junjou_RP,0
1423,"@nogitsunerd thats bc im v asian

but im a girl :((((((((((((",0
1424,"@Emo_Penguin4 :((((((
*sad puppy eyes",0
1425,"@angelhairhes fra nobody want to give me a ljp/5 because its so hard to have 1/5 nowdays, pleass pick me? :(",0
1426,@pactcoffee Tried that but sadly no code attached when I try and sign up :(,0
1427,@LeanneHirst @3Yorkshireteers oh and our conversation was going so well :-(,0
1428,@Shannon_Rawrx I wish I was there with you. It would beat being home with a numb mouth after a dentist visit! :(,0
1429,@devoncarlscn GOOD. :(,0
1430,@vedant_ag @ProductHunt please don't ask for upvotes :( http://t.co/MT1tFymZGU,0
1431,"""Hey, remember me?"" typa weather :(",0
1432,I misss you sooo muchhh :(,0
1433,Iam fat :(,0
1434,I want to back there :(,0
1435,Am I really the only one who's annoyed that YouTube got rid of Music tab? I loved that tab :(,0
1436,If I get my UCAS email today I can't even get onto Track because it's down for 3 days :(,0
1437,i miss u bigtime!!!... :(,0
1438,"Just another rumor :(

#ZaynIsComingBackOnJuly26",0
1439,"This woman just gave me the warmest greeting, w a chin tickle even, but I think she has the wrong girl :(",0
1440,":( ♫ Sad by @maroon5 (with zikra, Lusi, and Hasya) — https://t.co/1zKAnQbheZ",0
1441,@_irwinstagram I've been trying for so long for a Dylan solo DM :(,0
1442,want chicken nuggets again :(,0
1443,@ilykmh soms lu :(((,0
1444,City :(,0
1445,@angelhairhes please fra choose me this time :(,0
1446,@DJ_Browning I'm going to the Olympic stadium tonight in the rain :(,0
1447,@indiaquinn I didnt see your/ millie's guinea pigs :((,0
1448,lewis has about 748292 songs we'll never hear :(((,0
1449,@JoshMight69Her ur in LA :(,0
1450,and ano 22stans :(,0
1451,CAN SOMEONE WATCH PAPER TOWNS WITH ME :-(,0
1452,"@wayhomefestival security won't let us in, say we have to wait until 9...website says entry 24/7 for camping. :(:(:(",0
1453,Thankyou sa treat kanina and sorry sa breakdown bc of Sir Mags :(( @ZAIRERR,0
1454,Hateeeee time apart :(,0
1455,Me too :-( https://t.co/0jypXAWkx4,0
1456,@proflayla least not lease. Just posted without looking back for what I have written. In hurry to finish my lunch :(,0
1457,First attempt at sizing up to 6g's was unsuccessful &amp; now my lil earlobes hurt :(((,0
1458,A shame that Rock City worked on that. :-(,0
1459,@cpdigdarkroom worst news all day :(,0
1460,Sad today is girls day goodbye stage :(,0
1461,"@peacemakeruk Yes, Sue. It is a bit dreary isn't it? :(",0
1462,@selenagomez noooooo I wasn't online when u were tweeting fans :(,0
1463,where's denise i miss her :(,0
1464,"I’d really like to handle Murielle Ahouré’s PR/Brand Image. She’s  missing too many opportunities
 :(",0
1465,Euuuwwww @Andile_SS Lunch. Like a real construction worker :-( http://t.co/utDMqr0aAV,0
1466,"@horan_lyra done, please me :(",0
1467,@sophiasam013 @leiwaleyn i hate you both :((((,0
1468,@_irwinstagram Dylan pls :(,0
1469,@KimDyvotees ate I can't dm you po :(,0
1470,@bluejeanrose WE REALLY NEED THIS PLEASE :( WE ARE BEGGING YOU..,0
1471,"@AireyFlamsteed [ also .... I Kath'd you earlier, you never responded :( ]",0
1472,And no i didnt get to finish chopped :(,0
1473,@TemerickHarper nothing bored can't sleep :-( wbu?,0
1474,@wonwoolipseu yess hahah pero may activity kme tom at cram week next week :(,0
1475,@cloverness :( I hope something holds your interest soon!,0
1476,isco was so close :(,0
1477,"@louisacasson I unfortunately did – curious that in English on-board announcements they said ""trespassers"" and in FR ""clandestins"" :(",0
1478,@ItzBabyAlexa :((( love ya 2 😭💖,0
1479,And Muller will not be sold! Was quite obvious though but still had a hope :( #MUFC,0
1480,i’m so sad i want my hair colour back now :(,0
1481,"stu is mean, i just wanna sleep : (",0
1482,Moviee Buddyyyy :(,0
1483,srsly? :( http://t.co/rGqzDaShNJ,0
1484,#feelgoodfriday on the way to camp in the new forest... And it's raining :(,0
1485,so i forgot that i had to wake up at 6:30 am to babysit and i stayed up late w jacob last night im so tired :(,0
1486,GUYS add my KIK - opixer805 #kik #kikme #talk #lesbian #oralsex #video #sexual :( http://t.co/rQwzb7W9bp,0
1487,i wanna watch paper town but sadly no one to go w :-(,0
1488,"Wanna cuddle, but all I have is my pilllow :(",0
1489,"@AsdaServiceTeam i won't be made a fool of again , if it is like that i will ask her to make me another one :(",0
1490,@jenniferseon yo stop bragging not everybody got the skrillah to travel :(,0
1491,I can't sleep :(,0
1492,@guevarawr pretty sure i drowned myself in ice cream :(((,0
1493,@annisabolo done ya gue report :(,0
1494,"""Why do you care so much?""

Ha ha ha ha ha damn that question :( :( :(",0
1495,@NiallOfficial from bad to good. My parents were also proud for being me today it's all bc of you guys. Thank you! X NOTICED ME PLEASE :((,0
1496,@neelipar @ASOS95 not yet :( did they find yours eventually?,0
1497,Its my grans funeral today :( Its going to be hard,0
1498,@MissKittyDomme  must make a visit up to the north west its been to long to session miss kitty its 3 years plus :((,0
1499,@cxshtonhemiford Follow me again ? i forgot to followback and you unfollowed me :(((,0
1500,@angelhairhes Im always on but you never ever notice me :(,0
1501,im so tempted to stream to screenshot sjkaos :(((( no,0
1502,@shiningstarniti r u angry....now m feeling so disappointed..mm...srry.. :(,0
1503,I liked a @YouTube video from @kilarzvortex http://t.co/sJmK2LZFxE Stuffy Nose :( (BO2),0
1504,I wish Honma would win :(,0
1505,Yeh Real Madrid walay bhi bohat wailay hain. Pre-season friendly pe itna shor machaya hua hai mein samjha cup final hai :(,0
1506,@ShipsterUSA @alwafa @mamdouh733 @MyUS_Shopaholic I would have but I'm still waiting for the email :( check photo. http://t.co/k8uYr8Me57,0
1507,@AndrewKantarias *On a serious Note* you should *100%* reply to my DM that I sent you. Haha 😄👍 Cause it actually is kinda serious... :( 😔😓,0
1508,Isco :(,0
1509,@MatthewLush i love you :(,0
1510,@FizzaMalick yes sirkay wali pyaaz with daal. or you made daal and just got onions in vinegar :(,0
1511,All I've been doing is watch cooking tutorials :( these are not the things I had planned for summer,0
1512,In the middle of Soho and no ice cream! :(,0
1513,@NikiNoox Not great right now. I'm feeling wobbly and just want to go home but I can't :(,0
1514,"@TruDan97 @iphonetips1 @FuzionDroid Hmm i thought I was #1? Well, I'll just go and turn off the server then ... ciao :-(",0
1515,"Sadly no show of masaan here :( 
Will watch this muv after it comes in HD then
http://t.co/CcweTaPdEq",0
1516,@nuaine @McDo_PH i have no idea what ure saying :((((((((,0
1517,I hate this day..... :(,0
1518,BEAST NEXT WEEK!!! : (,0
1519,I just ate a whole pizza :( idk how to feel about that,0
1520,@georgie_holiday work :(,0
1521,hayst :(,0
1522,I miss CR!! Feel like going back but can't :(,0
1523,Hnnnnnnn he looks so fluffy :( http://t.co/pvGz3j6ZnI,0
1524,@Tigress1412 I miss u so bad :(,0
1525,@magicmoon_rp I wanna watch them again too :( maybe when they do comeback shows in Korea... or in Japan. I wanna visit your country,0
1526,so saaad :(,0
1527,@junying0312 @shinthongg @khngjiayi I want too :(,0
1528,"@MissStaceyVee @cathjenkin @Uber_RSA ""no ice cream available"" :(",0
1529,@Y_A_T_E_S Sorry about this. It could be a schedule change :(,0
1530,WOW right after i'm done with school (for a short while) my internet decides to act like a bitch :((,0
1531,Nobody cares about optimisation :(((,0
1532,@vinylify please don't ask for upvotes :( http://t.co/MT1tFymZGU,0
1533,rain :(,0
1534,@ajleestan I want a follow from @BellaTwins :(,0
1535,"@Tigress1412 soniii kahaaaa u ?
No tweets by u make me lonely :(",0
1536,Full Shaved :(,0
1537,@awfullyariana WELCOME!! AND AW :( I HAVE TO GO BACK NEXT MONTH BUT RN TRYNA GET HEALTHY,0
1538,@sadcuddleashton me too but dont get ur hopes v high bc it might not be real tho :((,0
1539,:-( :-( :-( Okay...,0
1540,@SueDixie :( At least it's not freezing outside too. Right?,0
1541,@GeenaEhlich I know fml :(,0
1542,ohh that sucks :((( hands you all my jackets!! it's way too warm here and it's making me sleepy 24/7,0
1543,@andrwedwrds stop cyber bullying me :-(,0
